,0,1,2,3,4,5,6,7,8,9,10,11
371,3,1,2,3,2,2,1,2,2,1,2000,391
372,3,1,2,3,2,2,1,2,2,2,1224,257
373,3,1,2,3,3,1,0,1,1,1,416,118
374,3,1,2,3,3,1,0,1,1,2,1733,443
375,3,1,2,3,3,1,0,1,1,3,370,62
376,3,1,2,3,3,1,0,1,2,1,851,278
377,3,1,2,3,3,1,0,1,2,2,3507,981
378,3,1,2,3,3,1,0,1,2,3,710,149
379,3,1,2,3,3,1,0,1,3,1,283,68
380,3,1,2,3,3,1,0,1,3,2,1264,298
381,3,1,2,3,3,1,0,1,3,3,269,36
382,3,1,2,3,3,2,0,1,3,1,185,59
383,3,1,2,3,3,2,0,1,3,2,520,156
384,3,1,2,3,3,2,0,1,3,3,132,28
385,3,1,2,3,3,2,1,2,1,1,945,220
386,3,1,2,3,3,2,1,2,1,2,2126,451
387,3,1,2,3,3,2,1,2,2,1,472,103
388,3,1,2,3,3,2,1,2,2,2,1070,204
389,3,1,2,3,4,1,0,1,1,2,97,54
390,3,1,2,3,4,1,0,1,1,3,175,73
391,3,1,2,3,4,1,0,1,2,2,211,103
392,3,1,2,3,4,1,0,1,2,3,308,124
393,3,1,2,3,4,1,0,1,3,2,71,34
394,3,1,2,3,4,1,0,1,3,3,95,24
395,3,1,2,3,4,2,0,1,3,2,43,19
396,3,1,2,3,4,2,0,1,3,3,37,16
397,3,1,2,3,4,2,1,2,1,2,308,141
398,3,1,2,3,4,2,1,2,2,2,151,67
399,3,1,2,4,2,1,0,1,2,1,487,187
400,3,1,2,4,2,1,0,1,2,2,489,157
401,3,1,2,4,2,1,0,1,3,1,385,130
402,3,1,2,4,2,1,0,1,3,2,446,133
403,3,1,2,4,2,2,0,1,3,1,92,34
404,3,1,2,4,2,2,0,1,3,2,88,26
405,3,1,2,4,2,2,1,2,1,1,230,76
406,3,1,2,4,2,2,1,2,1,2,178,52
407,3,1,2,4,2,2,1,2,2,1,300,88
408,3,1,2,4,2,2,1,2,2,2,211,52
409,3,1,2,4,3,1,0,1,2,1,69,23
410,3,1,2,4,3,1,0,1,2,2,320,130
411,3,1,2,4,3,1,0,1,2,3,60,9
412,3,1,2,4,3,1,0,1,3,1,71,23
413,3,1,2,4,3,1,0,1,3,2,308,101
414,3,1,2,4,3,1,0,1,3,3,76,17
415,3,1,2,4,3,2,0,1,3,1,20,5
416,3,1,2,4,3,2,0,1,3,2,61,26
417,3,1,2,4,3,2,0,1,3,3,15,5
418,3,1,2,4,3,2,1,2,1,1,45,13
419,3,1,2,4,3,2,1,2,1,2,127,48
420,3,1,2,4,3,2,1,2,2,1,64,25
421,3,1,2,4,3,2,1,2,2,2,161,50
422,3,1,2,4,4,1,0,1,2,2,23,14
423,3,1,2,4,4,1,0,1,2,3,30,17
424,3,1,2,4,4,1,0,1,3,2,22,14
425,3,1,2,4,4,1,0,1,3,3,23,10
426,3,1,2,4,4,2,0,1,3,2,3,2
427,3,1,2,4,4,2,0,1,3,3,3,0
428,3,1,2,4,4,2,1,2,1,2,12,6
429,3,1,2,4,4,2,1,2,2,2,14,10
430,3,1,3,1,2,1,0,1,1,1,1006,807
431,3,1,3,1,2,1,0,1,1,2,1205,901
432,3,1,3,1,2,2,1,2,1,1,2395,1997
433,3,1,3,1,2,2,1,2,1,2,2097,1576
434,3,1,3,1,2,2,1,3,1,1,677,238
435,3,1,3,1,3,1,0,1,1,2,308,243
436,3,1,3,1,3,1,0,1,1,3,176,90
437,3,1,3,1,3,2,1,2,1,1,377,313
